StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1.2,Q2.3_1,Q2.3_2,Q2.3_5,Q2.3_7,Q2.3_8,Q2.3_9,Q2.3_10,Q2.3_11,Q2.3_13,Q2.3_14,Q2.3_13_TEXT,Q2.4#1_1_1,Q2.4#1_1_2,Q2.4#1_2_1,Q2.4#1_2_2,Q2.4#1_3_1,Q2.4#1_3_2,Q2.4#1_4_1,Q2.4#1_4_2,Q2.4#1_5_1,Q2.4#1_5_2,Q2.4#1_6_1,Q2.4#1_6_2,Q2.4#1_7_1,Q2.4#1_7_2,Q2.4#1_8_1,Q2.4#1_8_2,Q2.4#1_9_1,Q2.4#1_9_2,Q2.4#1_9_TEXT,Q2.4#1_10_1,Q2.4#1_10_2,Q2.5,Q2.6,Q2.7,Q2.8,Q2.9,Q2.10,Q2.11,Q3.2_1_1,Q3.2_1_2,Q3.2_2_1,Q3.2_2_2,Q3.2_3_1,Q3.2_3_2,Q3.2_4_1,Q3.2_4_2,Q3.2_5_1,Q3.2_5_2,Q3.2_5_TEXT,Q3.2_6_1,Q3.2_6_2,Q3.3_1_1,Q3.3_1_2,Q3.3_2_1,Q3.3_2_2,Q3.3_3_1,Q3.3_3_2,Q3.3_4_1,Q3.3_4_2,Q3.3_5_1,Q3.3_5_2,Q3.3_5_TEXT,Q4.2_1_1,Q4.2_1_2,Q4.2_2_1,Q4.2_2_2,Q4.2_3_1,Q4.2_3_2,Q4.2_4_1,Q4.2_4_2,Q4.2_5_1,Q4.2_5_2,Q4.2_6_1,Q4.2_6_2,Q4.2_7_1,Q4.2_7_2,Q4.2_7_TEXT,Q4.3_1,Q4.3_2,Q4.3_3,Q4.3_4,Q4.3_5,Q4.4_1,Q4.4_2,Q4.4_3,Q4.5_3,Q4.5_4,Q4.5_7,Q4.5_8,Q4.5_9,Q4.5_1,Q4.5_10,Q4.5_9_TEXT,Q5.2,Q5.3,Q5.3_6_TEXT,Q5.4,Q5.5,Q5.6_1,Q5.6_2,Q5.6_3,Q5.6_4,Q5.6_5,Q5.6_6,Q5.6_5_TEXT,Q5.7_1,Q5.7_2,Q5.7_3,Q5.7_4,Q5.7_9,Q5.7_10,Q5.7_11,Q5.7_12,Q5.7_11_TEXT,Q5.8,Q5.9,Q5.10,Q5.10_1_TEXT,Q6.2_10,Q6.2_1,Q6.2_2,Q6.2_3,Q6.2_4,Q6.2_5,Q6.2_6,Q6.2_7,Q6.2_8,Q6.2_9,Q6.2_9_TEXT,Q6.3,Q6.4_1,Q6.4_2,Q6.4_3,Q6.4_5,Q6.4_6,Q6.4_7,Q6.4_9,Q6.4_10,Q6.4_11,Q6.4_11_TEXT,Q6.5_1,Q6.5_2,Q6.5_3,Q6.5_4,Q6.5_5,Q7.2,Q7.3,Q7.4_2,Q7.4_3,Q7.4_4,Q7.4_5,Q7.4_6,Q7.4_7,Q7.4_1,Q7.4_1_TEXT,Q7.5,Q7.5_3_TEXT,Q7.6,Q7.7,Q7.8_1,Q7.8_2,Q7.8_3,Q7.8_4,Q7.8_5,Q7.8_6,Q7.8_7,Q7.8_8,Q7.8_7_TEXT,Q7.9,Q7.10
12/8/2020 14:55,12/8/2020 15:06,IP Address,100,676,TRUE,12/8/2020 15:06,R_3KvFECRvYFkynsk,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard",,Nature / hiking trail,,"River, stream, canal or waterfall","Lake, pond or beach",,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,,,,,,4-6 days,31min - 1hr,About the same time,More time,"Weather was nicer then, colder now",About the same time,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,,During COVID-19,Before COVID-19,,,During COVID-19,Before COVID-19,,,,,During COVID-19,Before COVID-19,,,,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Neither agree nor disagree,Not at all,Not at all,Not at all,,,,,,,Nothing / little prevents or limits me,,2-3 days,I continued to work primarily on campus,,,More time,,"take a walk, stroll or hike",,,,,,,,,,,,,Nothing / Little prevents or limits me,,I don't know,"Nothing, I like the walk around my building, 0.75 miles., easily walked in 20min",Yes (what new activities),I've been walking around my neighborhood more,,,,,,Partner/spouse,,,,,,Occasionally,,"Walking, hiking",,"Kayaking, canoeing, boating, SUP, swimming","Gardening, birdwatching, fruit-picking",,,,,,N/A or I don't know,N/A or I don't know,Neither agree nor disagree,Somewhat agree,Somewhat agree,Female,10 or more years,Full-time,,,,,,,,Hourly (Non-Exempt),,Never or rarely,"Small town or village (e.g., Trumansburg, Lansing)",,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.",No thanks!
12/1/2020 15:05,12/1/2020 15:14,IP Address,78,569,FALSE,12/8/2020 15:14,R_D7bryoLT6uPGzw5,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard","Botanical garden, arboretum or nature center",Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall","Lake, pond or beach",Other (please specify):,,wetland,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,4-6 days,More than 1 hr,More time,About the same time,,About the same time,,,,Before COVID-19,During COVID-19,,,,,,,,,,,,Before COVID-19,During COVID-19,,,,,,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,During COVID-19,Before COVID-19,walk the dog,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,Definitely,Definitely,Definitely,I don’t have enough time,,,,,,,,,I have been working from home the whole time; I have not been on campus,,About the same,,,,,,,I don't typically spend time outdoors in nature on campus,,,,,,,,,,,Definitely,more time,No,,,,,,,Partner/spouse,,,,,,Very frequently,,"Walking, hiking",,,"Gardening, birdwatching, fruit-picking",,Camping,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020 15:43,12/1/2020 15:46,IP Address,15,136,FALSE,12/8/2020 15:46,R_ZxV3QlwkGYC2wrn,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,,"Public park, garden or orchard","Botanical garden, arboretum or nature center",Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2020 16:52,12/8/2020 17:01,IP Address,100,553,TRUE,12/8/2020 17:01,R_6KIDs1yfeLR1R97,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,,,,Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall",,,,,,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,Typically used or visited BEFORE COVID-19 emerged,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,,,,,,7 days,More than 1 hr,More time,More time,more flexibility with my work schedule means I get a longer lunch walk,More time,"before COVID, my family and I used to spend more time at the local parks, now avoiding the crowds",Before COVID-19,,Before COVID-19,During COVID-19,,,Before COVID-19,,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,Before COVID-19,,,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Definitely,Definitely,Definitely,,,Nearby outdoor/natural spaces feel unsafe or unwelcoming,,,,,,4-5 days,I have been working from home the whole time; I have not been on campus,,More time,,,"take a walk, stroll or hike",,,,,,,,,,,,,Nothing / Little prevents or limits me,,,,,,,,,,Youth – high school age,Partner/spouse,,,,,,Frequently,,"Walking, hiking",,,,,,,Other family rituals / traditions outdoors in nature:,BBQs,Somewhat agree,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat agree,Female,10 or more years,Full-time,,,,,,,,Salaried (Exempt),,Never or rarely,Rural area,,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.","If yes, click here to enter your Cornell email address so we may contact you later. This will be recorded in a google Form, separate from this survey (and from the gift card draw form) so your survey responses will remain anonymous."
12/1/2020 16:25,12/1/2020 17:17,IP Address,4,3082,FALSE,12/8/2020 17:17,R_1mxEGymMvUaC6HK,anonymous,EN,0.9,"Yes, Let's Go!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020 19:24,12/1/2020 19:25,IP Address,4,25,FALSE,12/8/2020 19:25,R_3kKTQ41DzMAUnjq,anonymous,EN,0.9,"Yes, Let's Go!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020 21:04,12/1/2020 21:06,IP Address,15,118,FALSE,12/8/2020 21:06,R_1lyMQO4BinZ5Lvc,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard",,,,,,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,,,,,,,,,,,2-3 days,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2020 21:00,12/1/2020 21:21,IP Address,78,1271,FALSE,12/8/2020 21:21,R_1jvbicJ8WuyeJPo,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard","Botanical garden, arboretum or nature center",Nature / hiking trail,Woodland or conservation area,,"Lake, pond or beach",,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,1 day,More than 1 hr,More time,More time,,More time,"Particularly overreliance with digital technologies made me less appealing to go out into nature. Before the pandemic, normal social interactions took place in classroom settings or in-person. We have purpose to go out to classes or socialize. Now technologies are able to serve replace in-person interactions. I don't have much purpose to go to the natural environments aside from obligations. There are more chances for me to be in the wild aside from obligations. ",Before COVID-19,,Before COVID-19,During COVID-19,Before COVID-19,,Before COVID-19,During COVID-19,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,Before COVID-19,During COVID-19,,,,During COVID-19,Before COVID-19,,Before COVID-19,During COVID-19,,During COVID-19,Before COVID-19,During COVID-19,,During COVID-19,Before COVID-19,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Definitely,Definitely,Definitely,I don’t have enough time,,,,Other barriers (please specify):,,,"technology reliant (much of the entertainment and socialization can be indoors with technologies), ",2-3 days,I have been working from home the whole time; I have not been on campus,,Less time,,eat lunch / take coffee break outdoors,"take a walk, stroll or hike",gather or meet with friends / workmates,rest / relax / read,,,,,I don't have enough time,,,,"Not enough protection from weather (like sun, wind, rain, etc)",,,,Somewhat,Setup safe outdoor locations that students are able to visit. It would be much appealing if I could go with friends together to enjoy the natural scenery other than alone. ,Yes (what new activities),botany at my garden. I plant trees.,,,,,Youth – high school age,,Parent(s) or older family member (60+ yrs),Other family members,,,,Occasionally,,"Walking, hiking",,,"Gardening, birdwatching, fruit-picking","Relaxing, reading, picnicking",Camping,,,,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020 7:12,12/2/2020 7:13,IP Address,4,64,FALSE,12/9/2020 7:14,R_1JPHRxkpvb0ChSq,anonymous,EN,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2020 7:13,12/2/2020 7:16,IP Address,4,213,FALSE,12/9/2020 7:17,R_2DZD8Tb7EbTmJJI,anonymous,EN,0.9,"Yes, Let's Go!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2020 7:35,12/9/2020 7:45,IP Address,100,576,TRUE,12/9/2020 7:45,R_3P0wRsNkdb5t2BH,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard",,Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall",,,,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,,,,Used or visited SINCE COVID-19 emerged (March 2020 - present),,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,,,,,,,,2-3 days,31min - 1hr,More time,More time,nice weather,Less time,appreciation for nature and walking my dog that I got in Nov 2019,Before COVID-19,,Before COVID-19,During COVID-19,,,Before COVID-19,During COVID-19,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,Before COVID-19,,,,,During COVID-19,Before COVID-19,During COVID-19,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Definitely,Definitely,Definitely,I don’t have enough time,,,,,,,,4-5 days,I have been working from home the whole time; I have not been on campus,,About the same,,eat lunch / take coffee break outdoors,"take a walk, stroll or hike",,,,,,,I don't have enough time,,,,,,,,Somewhat,covered areas to protect from the elements when the weather is not nice,Yes (what new activities),walking my dog,,,,,Youth – high school age,,,,,,,Occasionally,,"Walking, hiking",,,,"Relaxing, reading, picnicking",,,Other family rituals / traditions outdoors in nature:,sports - daughters softball team,Strongly agree,N/A or I don't know,Strongly agree,Strongly agree,Strongly agree,Female,10 or more years,Full-time,,,,,,,,Hourly (Non-Exempt),,Never or rarely,"Small town or village (e.g., Trumansburg, Lansing)",,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.",No thanks!
12/9/2020 7:28,12/9/2020 7:46,IP Address,100,1080,TRUE,12/9/2020 7:46,R_1HqTcJdWxxd6VdL,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard",,,Woodland or conservation area,"River, stream, canal or waterfall",,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,,,7 days,31min - 1hr,More time,More time,We have an elderly dog and a 1-year old pup that I wanted to spend more time with outside.,About the same time,,,,Before COVID-19,During COVID-19,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,playing with the dogs,,,Before COVID-19,During COVID-19,,,,,,,Before COVID-19,During COVID-19,my dogs,During COVID-19,Before COVID-19,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Definitely,Definitely,Definitely,,,,,,,Nothing / little prevents or limits me,,1 day,I split my time between home and campus,,Less time,About the same time,,,,,other (please specify):,,walking to other buildings,,,,,,,,Nothing / Little prevents or limits me,,I don't know,I work in Facilities so I'm always walking between our facilities - I've got unlimited access to the outdoors in this position.,No,,,,,,,Partner/spouse,,,,,,Rarely,We don’t typically spend family leisure time outdoors in nature,,,,,,,,,,,,,,,Female,10 or more years,Full-time,,,,,,,,Hourly (Non-Exempt),,Some of the time,Rural area,,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.","If yes, click here to enter your Cornell email address so we may contact you later. This will be recorded in a google Form, separate from this survey (and from the gift card draw form) so your survey responses will remain anonymous."
12/9/2020 7:45,12/9/2020 9:09,IP Address,100,5002,TRUE,12/9/2020 9:09,R_1IngsWHRnh4LEDN,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard",,Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall",,,,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,,Used or visited SINCE COVID-19 emerged (March 2020 - present),,Used or visited SINCE COVID-19 emerged (March 2020 - present),,Used or visited SINCE COVID-19 emerged (March 2020 - present),,Used or visited SINCE COVID-19 emerged (March 2020 - present),,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,,,,,,4-6 days,31min - 1hr,More time,About the same time,,Less time,"Once COVID emerged, wanted to get as healthy as possible in case I got the virus",Before COVID-19,,,During COVID-19,,,Before COVID-19,During COVID-19,,,,,,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,Before COVID-19,,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Definitely,Definitely,Definitely,,,,,Other barriers (please specify):,,,weather,1 day,I have been working from home the whole time; I have not been on campus,,About the same,,,"take a walk, stroll or hike",,,,,,,,,,,"Not enough protection from weather (like sun, wind, rain, etc)",,,,Definitely,Allow 5 minute breaks each hour to get some steps in,Yes (what new activities),Hiking,,,,,,Partner/spouse,,,,,,Rarely,,"Walking, hiking",,,,,,,,,N/A or I don't know,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Female,More than 2 but less than 5 years,Full-time,,,,,,,,Hourly (Non-Exempt),,Never or rarely,"Smaller city or urban center (e.g. Ithaca, Elmira)",,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.",No thanks!
12/2/2020 9:12,12/2/2020 9:28,IP Address,74,956,FALSE,12/9/2020 9:28,R_1dh10WpKbe6MZmI,anonymous,EN,0.3,"Yes, Let's Go!",,,"Public park, garden or orchard",,Nature / hiking trail,,,,,,,,,,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,Used or visited SINCE COVID-19 emerged (March 2020 - present),,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,,,,,,No days,,I don't spend time in nature/outdoors on the weekend,About the same time,,More time,Going to public places increases the chance of contact with covid.,Before COVID-19,,Before COVID-19,During COVID-19,Before COVID-19,,,During COVID-19,,,,,,Before COVID-19,During COVID-19,,,Before COVID-19,,Before COVID-19,,,,,,Before COVID-19,During COVID-19,,,Before COVID-19,During COVID-19,Before COVID-19,,,,Before COVID-19,,,,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat,Somewhat,Somewhat,,,Nearby outdoor/natural spaces feel unsafe or unwelcoming,,,,,,2-3 days,I split my time between home and campus,,Less time,Less time,,"take a walk, stroll or hike",,rest / relax / read,,,,,,I am discouraged from leaving my building during breaks,,,,,,,Somewhat,covid is no longer a threat,No,,,,,,,,,,Roommate / Friend,,,Occasionally,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2020 9:50,12/9/2020 10:05,IP Address,100,897,TRUE,12/9/2020 10:05,R_3hihDqUMnKNDTkY,anonymous,EN,0.9,"Yes, Let's Go!",Private or shared yard,"Deck, balcony or patio","Public park, garden or orchard",,Nature / hiking trail,Woodland or conservation area,"River, stream, canal or waterfall","Lake, pond or beach",,,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,,Used or visited SINCE COVID-19 emerged (March 2020 - present),,Used or visited SINCE COVID-19 emerged (March 2020 - present),,Used or visited SINCE COVID-19 emerged (March 2020 - present),Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,Typically used or visited BEFORE COVID-19 emerged,,,,,,,2-3 days,31min - 1hr,More time,Less time,"Since working remotely, I felt I had to work even harder in order to keep my job. Didn't matter - I was terminated on 9/1 anyway.",Less time,I lost my job and had more time to be outside.,Before COVID-19,During COVID-19,Before COVID-19,During COVID-19,,,,During COVID-19,,During COVID-19,heavy yard work,,,,During COVID-19,Before COVID-19,During COVID-19,,During COVID-19,,,,,,During COVID-19,Before COVID-19,During COVID-19,,,Before COVID-19,During COVID-19,Before COVID-19,,,During COVID-19,Before COVID-19,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Definitely,Definitely,Definitely,I don’t have enough time,,,,Other barriers (please specify):,,,depression,4-5 days,I have been working from home the whole time; I have not been on campus,,Less time,,eat lunch / take coffee break outdoors,"take a walk, stroll or hike",gather or meet with friends / workmates,rest / relax / read,,,,,I don't have enough time,,,,,,,,Definitely,More seating/areas where I can work. Students take over every available space. More atriums in buildings would be nice.,Yes (what new activities),walking & gardening,,,,,,Partner/spouse,,,,,,Very frequently,,"Walking, hiking",,"Kayaking, canoeing, boating, SUP, swimming","Gardening, birdwatching, fruit-picking","Relaxing, reading, picnicking",,"Fishing, hunting",Other family rituals / traditions outdoors in nature:,spend the day at lake parks,N/A or I don't know,N/A or I don't know,Strongly agree,Strongly agree,Strongly agree,Female,10 or more years,,,,,,,Other (please specify):,terminated due to funding loss 9/1/20,Hourly (Non-Exempt),,Never or rarely,Rural area,,,,,,White,,,,"If yes, please click here and enter your Cornell email address. This will be recorded in a google Form, separate from this survey so your survey responses will remain anonymous.","If yes, click here to enter your Cornell email address so we may contact you later. This will be recorded in a google Form, separate from this survey (and from the gift card draw form) so your survey responses will remain anonymous."
